dam_height,friction_coefficient,boulder_mass,pred_margin_train_pct_deq,pred_std_pct_deq,u_value,min_scaled_distance_to_existing,pred_class
0.1825,0.79,1.125,0.05802787124616948,10.505872685315017,0.005523374686167159,0.4701520266899761,ESTABLE
0.185,0.585,1.075,0.050226187416413826,9.033062134065199,0.005560261478441165,0.27767357955341554,ESTABLE
0.1825,0.76,1.2,0.05823037804472353,10.455070693685327,0.005569582430455305,0.4033515514392411,ESTABLE
0.1825,0.75,0.9,0.054357210324154526,9.700381760951315,0.005603615575519177,0.35691391574523257,ESTABLE
0.1775,0.755,1.2,0.05787885983558505,10.287478961096651,0.005626146119419087,0.3640441102213455,ESTABLE
0.2125,0.895,1.25,-0.05870492529565974,10.381935616966231,0.005654526040377104,0.37492790541123444,FALLO
0.205,0.83,1.225,0.05296015450494007,9.347677909659348,0.0056655947088429795,0.29587800400265535,ESTABLE
0.185,0.625,1.0,0.04851172235714385,8.545039034437616,0.005677179725174997,0.20480812186533764,ESTABLE
0.185,0.82,1.05,-0.0596706046708384,10.486733089556198,0.005690104264240217,0.38472398320431617,FALLO
0.195,0.635,1.075,0.03637007124667235,6.381970458460361,0.0056988780320115845,0.21703137280588478,ESTABLE
0.185,0.69,0.925,0.05099583132597241,8.924837587201797,0.005713922615140318,0.2757196073969246,ESTABLE
0.1775,0.71,0.85,-0.04963727680406471,8.657704916864356,0.005733306607316964,0.26938671858918567,FALLO
0.1875,0.79,0.875,0.05553146041053836,9.657241493678173,0.005750240422887284,0.2593671180067246,ESTABLE
0.1925,0.805,1.15,0.058469822700726315,10.148221369518046,0.0057615832934374955,0.3741888574477628,ESTABLE
0.205,0.835,1.225,-0.054810323810138506,9.492673072230255,0.005773960968957643,0.306293028895816,FALLO
0.19,0.855,1.025,0.060145625266213365,10.301307992455223,0.005838639647533959,0.37319997631074286,ESTABLE
0.1775,0.77,1.175,-0.06194346864945821,10.405443918870557,0.005952986641647848,0.39064052737305394,FALLO
0.18,0.785,0.925,0.059974085159149926,10.070108608844698,0.005955654252474299,0.37487094088277767,ESTABLE
0.195,0.77,1.25,-0.057587096224095635,9.629285900508279,0.005980411924528062,0.29676747506432616,FALLO
0.21,0.885,1.225,0.06135610667079705,10.256014692872434,0.005982451128256611,0.39548230048890926,ESTABLE
0.18,0.77,0.9,-0.05971160540533749,9.960501901783942,0.005994839014551771,0.3775833737762418,FALLO
0.185,0.685,0.925,-0.05361237710828792,8.888483903448606,0.006031667232640321,0.2745405488735291,FALLO
0.185,0.82,0.875,-0.062074036722360226,10.24857802061692,0.006056843846773738,0.30644126680328143,FALLO
0.2075,0.86,1.225,-0.0601571221964492,9.891915851561201,0.00608144297820212,0.35236549250943805,FALLO
0.185,0.775,0.9,0.060884210364389624,9.95257518024589,0.006117432851472244,0.32533254214077395,ESTABLE
0.185,0.825,0.875,-0.06286908401068736,10.265841152840991,0.006124104501001626,0.30679392591082777,FALLO
0.1775,0.705,0.85,0.051684383483017626,8.428090970106238,0.0061323950662530635,0.2549509756796392,ESTABLE
